1.57
1.59
1.53
1.6300000000000001
1.76
1.78
1.67
1.3900000000000001
1.3
1.43
1.5
1.49
1.56
1.6300000000000001
1.6300000000000001
1.69
1.74
1.8
1.75
1.79
1.77
1.68
1.69
1.54
0.8200000000000001
0.01
0.0
1.25
2.45
2.82
2.5300000000000002
2.18
2.02
1.93
1.83
1.83
1.76
1.75
1.78
1.78
1.76
1.73
1.61
1.6300000000000001
1.73
1.7
1.58
1.45
1.43
1.34
1.23
1.11
1.17
1.28
1.4000000000000001
1.55
1.84
2.08
2.27
2.41
2.47
2.64
2.5300000000000002
2.54
2.44
2.44
2.31
2.15
2.13
2.12
2.17
2.17
2.07
1.8900000000000001
1.92
1.93
2.0
1.97
2.04
2.08
1.86
1.85
1.9000000000000001
1.93
1.9100000000000001
1.84
1.8
1.76
1.78
1.9000000000000001
1.9100000000000001
1.9000000000000001
1.9100000000000001
1.79
1.74
1.74
1.8
1.8
1.86
1.9000000000000001
1.83
1.76
1.78
1.79
1.77
1.75
1.6400000000000001
1.68
1.6500000000000001
1.6400000000000001
1.67
1.75
1.75
1.82
1.93
1.8900000000000001
